"Enhancer","Pvalue","Coeff","Exp_Pvalue","Trials","bh"
"mm10_chr1.25491445.25491945",0.737943403653506,0.13769104938541,0.2,1000,0.66156655002879
"mm10_chr1.25503508.25504008",0.999467991771177,-0.000188346707240873,0.759,1000,0.854210694972962
"mm10_chr1.25510292.25510792",0.757079203896115,0.202609391066733,0.199,1000,0.66156655002879
"mm10_chr1.25516399.25516899",0.999245717089147,0.000210233142795223,0.596,1000,0.733813029506281
"mm10_chr1.25532981.25533481",0.776032410628577,0.154783217298943,0.061,1000,0.66156655002879
"mm10_chr1.25542873.25543373",0.999870038130541,-3.92418106628143e-05,0.844,1000,0.912646055163566
"mm10_chr1.25546720.25547220",0.999999698605106,-1.54513220078855e-07,0.998,1000,1
"mm10_chr1.25575924.25576424",0.77875202288175,-0.18715599897769,0.365,1000,0.66156655002879
"mm10_chr1.25576481.25576981",0.999993690907743,-1.83886611787093e-06,0.999,1000,1
"mm10_chr1.25598817.25599317",0.766796099277216,-0.11331611488607,0.308,1000,0.66156655002879
"mm10_chr1.25634371.25634871",0.686466621770094,0.342630563226042,0.378,1000,0.66156655002879
"mm10_chr1.25678352.25678852",0.998954609356311,-0.000325827912428121,0.347,1000,0.66156655002879
"mm10_chr1.25679607.25680107",0.744911091356065,-0.185083629416584,0.149,1000,0.66156655002879
"mm10_chr1.25694848.25695348",0.999826785734985,9.79994265865005e-05,0.827,1000,0.901316653736747
"mm10_chr1.25696893.25697393",0.818281280580748,-0.0879929071031711,0.265,1000,0.66156655002879
"mm10_chr1.25705987.25706487",0.959122908788709,-0.168302457789902,0.191,1000,0.66156655002879
"mm10_chr1.25711266.25711766",0.745532532048959,-0.123849809849714,0.293,1000,0.66156655002879
"mm10_chr1.25711817.25712317",0.739873095774044,0.240858812972387,0.179,1000,0.66156655002879
"mm10_chr1.25713521.25714021",0.731364847295892,-0.136584635420913,0.175,1000,0.66156655002879
"mm10_chr1.25716919.25717419",0.742498251989918,-0.229935668101722,0.337,1000,0.66156655002879
"mm10_chr1.25718715.25719215",0.785109768151246,-0.11227006343671,0.243,1000,0.66156655002879
"mm10_chr1.25751014.25751514",0.813544456478029,-0.0737746534051859,0.352,1000,0.66156655002879
"mm10_chr1.25761165.25761665",0.823993468078273,0.0936248748377686,0.25,1000,0.66156655002879
"mm10_chr1.25771517.25772017",0.612805006179284,0.32142119666987,0.093,1000,0.66156655002879
"mm10_chr1.25778697.25779197",0.999983264482541,-7.99419979838342e-06,0.987,1000,0.995324878865825
"mm10_chr1.25791346.25791846",0.998814820790931,0.000885289507504896,0.485,1000,0.669845158118958
"mm10_chr1.25793915.25794415",0.99981577771639,9.79215613654818e-05,0.837,1000,0.907930377710572
"mm10_chr1.26282697.26283197",0.882631447817679,0.0500464884296855,0.281,1000,0.66156655002879
"mm10_chr1.26356843.26357343",0.800151649755321,-0.12101904941197,0.219,1000,0.66156655002879
"mm10_chr1.26559504.26560004",0.728544954913206,0.113305231026139,0.34,1000,0.66156655002879
"mm10_chr1.26773691.26774191",0.999898643668503,-4.67491642366944e-05,0.914,1000,0.955044596646729
"mm10_chr1.26910255.26910755",0.99988045791341,-4.8162437873098e-05,0.853,1000,0.918695032742374
"mm10_chr1.27608154.27608654",0.760827680933396,-0.159211933329458,0.245,1000,0.66156655002879
"mm10_chr1.27625259.27625759",0.867959966197526,0.0598934839307425,0.382,1000,0.66156655002879
"mm10_chr1.27628619.27629119",0.999605859790986,0.000296462364121603,0.421,1000,0.66156655002879
"mm10_chr1.28047225.28047725",0.996591100609626,-0.0022111795696248,0.574,1000,0.718667013257083
"mm10_chr1.28053869.28054369",0.999299646003002,-0.000616269509501809,0.458,1000,0.662853642866321
"mm10_chr1.28217861.28218361",0.77606582547037,-0.1194280454964,0.319,1000,0.66156655002879
"mm10_chr1.28348315.28348815",0.780758505964447,-0.0891600407187398,0.509,1000,0.680658549161147
"mm10_chr1.28373295.28373795",0.999365709243275,-0.000267020674071357,0.518,1000,0.684629086632693
"mm10_chr1.28602325.28602825",0.999977591595316,-1.03431185199082e-05,0.909,1000,0.951855518976334
"mm10_chr1.28970926.28971426",0.827134002765452,0.081523356166363,0.264,1000,0.66156655002879
"mm10_chr1.29099205.29099705",0.999415579990457,-0.000214927166188796,0.529,1000,0.690238544891641
"mm10_chr1.29216984.29217484",0.800672753550382,-0.12389723536455,0.307,1000,0.66156655002879
"mm10_chr1.29261298.29261798",0.830804762563111,-0.0815699613618931,0.158,1000,0.66156655002879
"mm10_chr1.29587750.29588250",0.99959484400861,0.00030548612639963,0.706,1000,0.813878209730912
"mm10_chr1.29769873.29770373",0.768667638948281,-0.397962180357584,0.375,1000,0.66156655002879
"mm10_chr1.30017517.30018017",0.946324253103362,0.0318067318752433,0.373,1000,0.66156655002879
"mm10_chr1.30135611.30136111",0.999787472620131,0.000105771798194144,0.606,1000,0.740930374238468
"mm10_chr1.30136338.30136838",0.998788529981565,-0.000631883119028194,0.484,1000,0.669616085350841
"mm10_chr1.30137702.30138202",0.784797107224878,-0.215449616576186,0.196,1000,0.66156655002879
"mm10_chr1.30144936.30145436",0.837497153619022,-0.129539417535785,0.269,1000,0.66156655002879
"mm10_chr1.30366944.30367444",0.998934627957402,-0.0004851952641103,0.585,1000,0.726290090952609
"mm10_chr1.30503173.30503673",0.676045000289552,-0.109937771030403,0.096,1000,0.66156655002879
"mm10_chr1.30554942.30555442",0.999974795010484,-1.34483442187808e-05,0.956,1000,0.979562254976447
"mm10_chr1.30584785.30585285",0.731390490562927,-0.083602339570127,0.152,1000,0.66156655002879
"mm10_chr1.30588862.30589362",0.999553490368466,-0.000171528421814964,0.702,1000,0.810958404714589
"mm10_chr1.30590817.30591317",0.990312277591663,-0.00706476713471648,0.329,1000,0.66156655002879
"mm10_chr1.30593968.30594468",0.739051866704298,-0.136358099036322,0.36,1000,0.66156655002879
"mm10_chr1.30595151.30595651",0.712461271970739,-0.138543691165595,0.222,1000,0.66156655002879
"mm10_chr1.30632756.30633256",0.798931161668425,-0.112517801922466,0.245,1000,0.66156655002879
"mm10_chr1.30636008.30636508",0.685213326185455,0.167177436367088,0.153,1000,0.66156655002879
"mm10_chr1.30649748.30650248",0.80013724716526,0.106650021968109,0.336,1000,0.66156655002879
"mm10_chr1.30700325.30700825",0.999591086744009,-0.000153024004589081,0.514,1000,0.682768260972343
"mm10_chr1.31019253.31019753",0.999984993007546,8.78079981973085e-06,0.981,1000,0.991944457773512
"mm10_chr1.31153910.31154410",0.999996945221862,7.85888448858902e-07,0.99,1000,0.99715719663022
"mm10_chr1.32339102.32339602",0.689461579423019,-0.148504151605837,0.352,1000,0.66156655002879
"mm10_chr1.32348100.32348600",0.687918284350306,-0.17811746682374,0.456,1000,0.662853642866321
"mm10_chr1.32430448.32430948",0.807749154298181,-0.127016831230906,0.26,1000,0.66156655002879
"mm10_chr1.32443798.32444298",0.999998172249853,-5.60577793845482e-07,0.995,1000,0.998881048086944
"mm10_chr1.32688271.32688771",0.678184771558139,0.154993584246969,0.156,1000,0.66156655002879
"mm10_chr1.32740357.32740857",0.703543805747107,0.135208150491674,0.261,1000,0.66156655002879
"mm10_chr1.33174970.33175470",0.999992866764479,3.25460244485e-06,0.997,1000,0.999846876859013
"mm10_chr1.33175516.33176016",0.999913789333829,-2.29261440289878e-05,0.729,1000,0.831944354183591
"mm10_chr1.33195062.33195562",0.99998708081489,-5.3643606555181e-06,0.987,1000,0.995324878865825
"mm10_chr1.33201765.33202265",0.999486388991229,-0.000183429558823066,0.632,1000,0.759959770319912
"mm10_chr1.33527699.33528199",0.996825238204287,-0.00351909530052928,0.381,1000,0.66156655002879
"mm10_chr1.33932867.33933367",0.998706800067059,0.000679053573084124,0.39,1000,0.66156655002879
"mm10_chr1.33940362.33940862",0.999094361921311,-0.000336293072716066,0.59,1000,0.729408917571135
"mm10_chr1.33946928.33947428",0.709700827316052,0.756795230061299,0.286,1000,0.66156655002879
"mm10_chr1.33966316.33966816",0.761757990092604,-0.248445872206918,0.339,1000,0.66156655002879
"mm10_chr1.33970255.33970755",0.999352514013588,-0.000377593111175607,0.728,1000,0.831225168478445
"mm10_chr1.33980390.33980890",0.999803754422261,-5.7359874562863e-05,0.763,1000,0.857138839836071
"mm10_chr1.34041014.34041514",0.74542564696363,-0.193638023904042,0.255,1000,0.66156655002879
"mm10_chr1.34052205.34052705",0.999433752133364,-0.000592118875785553,0.686,1000,0.798521525979631
"mm10_chr1.34061105.34061605",0.771275850876583,-0.0811989169785731,0.419,1000,0.66156655002879
"mm10_chr1.34201453.34201953",0.746602954614552,0.153852296397247,0.271,1000,0.66156655002879
"mm10_chr1.34331730.34332230",0.998866678852753,-0.0006388086909982,0.375,1000,0.66156655002879
"mm10_chr1.34700632.34701132",0.998910796049107,0.000734597646656133,0.519,1000,0.685118202106417
"mm10_chr1.34990642.34991142",0.700079014295633,-0.186966870620935,0.255,1000,0.66156655002879
"mm10_chr1.35003294.35003794",0.633172381411292,-0.197640252288228,0.129,1000,0.66156655002879
"mm10_chr1.35202369.35202869",0.636316640942549,-0.29490515441206,0.265,1000,0.66156655002879
"mm10_chr1.35402915.35403415",0.208236637759244,2.62415037811846,0.0312,10000,0.66156655002879
"mm10_chr1.35415628.35416128",0.701501886596759,0.216016566728623,0.118,1000,0.66156655002879
"mm10_chr1.35428047.35428547",0.501344400677354,-0.332211361097717,0.181,1000,0.66156655002879
"mm10_chr1.35495891.35496391",0.984794132688598,-0.0441371696781958,0.377,1000,0.66156655002879
"mm10_chr1.35502667.35503167",0.999898666847382,0.000148489659536786,0.847,1000,0.914687293808654
"mm10_chr1.35523678.35524178",0.999837390816048,-0.00029064079737493,0.698,1000,0.807776755680648
"mm10_chr1.35524770.35525270",0.441161394073812,-2.91677158711395,0.126,1000,0.66156655002879
"mm10_chr1.35551362.35551862",0.656808412248735,-0.479840963021671,0.163,1000,0.66156655002879
"mm10_chr1.35685634.35686134",0.999030962267702,-0.00160281310293494,0.514,1000,0.682768260972343
"mm10_chr1.35758900.35759400",0.846563148923422,0.153329367708587,0.357,1000,0.66156655002879
"mm10_chr1.35869592.35870092",0.75571317023023,-0.167603736288494,0.224,1000,0.66156655002879
"mm10_chr1.35879574.35880074",0.999943867049591,-0.000163472178529707,0.906,1000,0.950337429611424
"mm10_chr1.35935181.35935681",0.805354391384907,0.120496651922425,0.28,1000,0.66156655002879
"mm10_chr1.35951215.35951715",0.999992021634545,5.54324811776634e-06,0.996,1000,0.999319604808951
"mm10_chr1.35957981.35958481",0.8244724872832,0.0770161133203448,0.34,1000,0.66156655002879
"mm10_chr1.35986634.35987134",0.791130529709674,0.148965542722509,0.227,1000,0.66156655002879
"mm10_chr1.36030550.36031050",0.873616928770302,-0.062683817887289,0.318,1000,0.66156655002879
"mm10_chr1.36628564.36629064",0.999997682325956,1.1502509397206e-06,1,1000,1
"mm10_chr1.36860257.36860757",0.792238114458691,0.107632325013253,0.213,1000,0.66156655002879
"mm10_chr1.36874013.36874513",0.723902132988644,-0.149048465988719,0.283,1000,0.66156655002879
"mm10_chr1.36995512.36996012",0.999794977429501,-0.000114718574570372,0.772,1000,0.863509007066317
"mm10_chr1.37077162.37077662",0.658763491868939,-0.20853147798183,0.241,1000,0.66156655002879
"mm10_chr1.37077845.37078345",0.801495875983824,0.0884572006961978,0.232,1000,0.66156655002879
"mm10_chr1.37334206.37334706",0.79703429206914,-0.13833124447071,0.449,1000,0.662370772259899
"mm10_chr1.37802204.37802704",0.999975836983897,1.55613644354264e-05,0.948,1000,0.975485808459989
"mm10_chr1.38240429.38240929",0.998880610153872,0.00059149169467339,0.561,1000,0.710170308628069
"mm10_chr1.38247563.38248063",0.705127943538362,0.158036765057451,0.19,1000,0.66156655002879
"mm10_chr1.38248094.38248594",0.920501531368179,-0.0354389661107018,0.403,1000,0.66156655002879
"mm10_chr1.38259497.38259997",0.826027229771877,0.0730707718955219,0.285,1000,0.66156655002879
"mm10_chr1.38263208.38263708",0.999480885716142,-0.000175513265591899,0.587,1000,0.727540785942727
"mm10_chr1.38263716.38264216",0.788538194214601,-0.196970030629581,0.242,1000,0.66156655002879
"mm10_chr1.38268548.38269048",0.781407896229041,-0.108868026654473,0.315,1000,0.66156655002879
"mm10_chr1.38308156.38308656",0.78077381024878,-0.113472266591394,0.326,1000,0.66156655002879
"mm10_chr1.38318616.38319116",0.723085433120413,-0.0624201806409511,0.165,1000,0.66156655002879
"mm10_chr1.38332817.38333317",0.999770300255399,0.000551612799750243,0.145,1000,0.66156655002879
"mm10_chr1.38334246.38334746",0.734764374556853,-0.14118650114154,0.166,1000,0.66156655002879
"mm10_chr1.38364740.38365240",0.7129883809301,0.146612735425239,0.367,1000,0.66156655002879
"mm10_chr1.38369155.38369655",0.795739261773426,-0.0582868337165054,0.282,1000,0.66156655002879
"mm10_chr1.38388429.38388929",0.979437793128431,-0.0381715681501763,0.28,1000,0.66156655002879
"mm10_chr1.38389593.38390093",0.750745753624746,0.120265683432438,0.185,1000,0.66156655002879
"mm10_chr1.38393468.38393968",0.946740557426288,-0.02265104813663,0.466,1000,0.66464977367909
"mm10_chr1.38409697.38410197",0.995552830923004,-0.00363207911183455,0.448,1000,0.66222841860669
"mm10_chr1.38410412.38410912",0.708085832397081,-0.228128624090674,0.348,1000,0.66156655002879
"mm10_chr1.38418540.38419040",0.819687989256754,-0.0920751232431761,0.331,1000,0.66156655002879
"mm10_chr1.38437595.38438095",0.762883109971771,-0.122058425430451,0.223,1000,0.66156655002879
"mm10_chr1.38438603.38439103",0.813057677998508,-0.200695862611115,0.348,1000,0.66156655002879
"mm10_chr1.38439753.38440253",0.785370599270716,0.115169556052122,0.315,1000,0.66156655002879
"mm10_chr1.38442058.38442558",0.830647735959805,0.0847951531526829,0.434,1000,0.66156655002879
"mm10_chr1.38446349.38446849",0.759994315376637,-0.134324653883641,0.298,1000,0.66156655002879
"mm10_chr1.38470064.38470564",0.999800745570598,5.85257338855242e-05,0.538,1000,0.69536180326612
"mm10_chr1.38474761.38475261",0.856850283153479,-0.0793346853400636,0.375,1000,0.66156655002879
"mm10_chr1.38496842.38497342",0.714903245957268,-0.160857165599326,0.132,1000,0.66156655002879
"mm10_chr1.38511492.38511992",0.826328186572216,-0.142823137447038,0.2,1000,0.66156655002879
"mm10_chr1.38512462.38512962",0.99893199826266,0.000217450867904537,0.395,1000,0.66156655002879
"mm10_chr1.38514534.38515034",0.999810325284241,-8.70652020219317e-05,0.858,1000,0.921783385909569
"mm10_chr1.38536955.38537455",0.999810801097626,8.37406942608213e-05,0.847,1000,0.914687293808654
"mm10_chr1.38545542.38546042",0.855301419060764,0.0622403137075497,0.444,1000,0.661653215469613
"mm10_chr1.38557555.38558055",0.805711503721321,-0.0823246629756206,0.265,1000,0.66156655002879
"mm10_chr1.38558204.38558704",0.994282943696172,-0.00266234494488338,0.403,1000,0.66156655002879
"mm10_chr1.38574670.38575170",0.830336143923884,-0.0889543003921814,0.181,1000,0.66156655002879
"mm10_chr1.38602029.38602529",0.654330128621425,1.44737322742713,0.58,1000,0.722877421262753
"mm10_chr1.38603000.38603500",0.999796163255705,-5.96160902256395e-05,0.573,1000,0.718161704025873
"mm10_chr1.38764494.38764994",0.998862087098972,0.000623810841318526,0.462,1000,0.663491587511181
"mm10_chr1.38769823.38770323",0.999437534862736,-0.000512361711631824,0.388,1000,0.66156655002879
"mm10_chr1.38787414.38787914",0.76477544984256,0.187782399441626,0.166,1000,0.66156655002879
"mm10_chr1.38799283.38799783",0.782916214390692,-0.130596222383467,0.177,1000,0.66156655002879
"mm10_chr1.39025102.39025602",0.707937095961293,0.151731863862506,0.185,1000,0.66156655002879
"mm10_chr1.39084445.39084945",0.718171154068917,-0.149076287495757,0.357,1000,0.66156655002879
"mm10_chr1.39099157.39099657",0.672596872360719,-0.267506581191507,0.162,1000,0.66156655002879
"mm10_chr1.39103077.39103577",0.763578093967198,-0.21495410996424,0.241,1000,0.66156655002879
"mm10_chr1.39105490.39105990",0.999417825968549,0.000261687979507823,0.61,1000,0.743636692338287
"mm10_chr1.39226811.39227311",0.998919031909277,-0.00039300098373673,0.504,1000,0.677897793912315
"mm10_chr1.39232101.39232601",0.712182213112009,-0.162841627659582,0.138,1000,0.66156655002879
"mm10_chr1.39281808.39282308",0.782855064485823,0.130686458451299,0.304,1000,0.66156655002879
"mm10_chr1.39283320.39283820",0.781604539781728,0.119482693499354,0.253,1000,0.66156655002879
"mm10_chr1.39284842.39285342",0.644302795104876,-0.146921118669371,0.308,1000,0.66156655002879
"mm10_chr1.39307207.39307707",0.843134591930534,0.0738145132946826,0.484,1000,0.669616085350841
"mm10_chr1.39312282.39312782",0.899354396664629,0.0400792124301354,0.418,1000,0.66156655002879
"mm10_chr1.39317886.39318386",0.671117277984333,-0.177371350118174,0.254,1000,0.66156655002879
"mm10_chr1.39318859.39319359",0.764467501314966,0.118530033173562,0.222,1000,0.66156655002879
"mm10_chr1.39417499.39417999",0.999874018816569,0.000178501122716942,0.709,1000,0.816387555069841
"mm10_chr1.39441642.39442142",0.674378983093261,0.216423877902449,0.156,1000,0.66156655002879
"mm10_chr1.39761348.39761848",0.998451184591559,0.000512988343299299,0.397,1000,0.66156655002879
"mm10_chr1.39761955.39762455",0.999849328376322,-6.43815090673981e-05,0.739,1000,0.839916534636777
"mm10_chr1.39856676.39857176",0.999160893008097,-0.000410239821941065,0.517,1000,0.684165633095219
"mm10_chr1.39923316.39923816",0.749586465089226,-0.121172576188558,0.294,1000,0.66156655002879
"mm10_chr1.40116356.40116856",0.719778166412908,0.244819402665606,0.115,1000,0.66156655002879
"mm10_chr1.40139799.40140299",0.968489804973031,0.0126634891559456,0.38,1000,0.66156655002879
"mm10_chr1.40171923.40172423",0.82395841329719,-0.0788417254661786,0.285,1000,0.66156655002879
"mm10_chr1.40360660.40361160",0.834675766949833,0.083411853041048,0.35,1000,0.66156655002879
"mm10_chr1.40829110.40829610",0.739860569977999,0.134209060923801,0.291,1000,0.66156655002879
"mm10_chr1.40844572.40845072",0.84740421284123,0.13715277031854,0.257,1000,0.66156655002879
"mm10_chr1.40874412.40874912",0.770187900181138,-0.13506201386258,0.339,1000,0.66156655002879
"mm10_chr1.40879167.40879667",0.998171845291661,-0.000823791818507457,0.451,1000,0.662567145969499
"mm10_chr1.40885596.40886096",0.999844621763521,-6.10933478824659e-05,0.942,1000,0.971981637899376
"mm10_chr1.40889529.40890029",0.829714096992497,0.145274122945281,0.269,1000,0.66156655002879
"mm10_chr1.40890191.40890691",0.819017584575091,-0.0885356240450197,0.225,1000,0.66156655002879
